Unnamed: 0.1,Unnamed: 0,rating,title,review_text,model
50.0,50,5.0 out of 5 stars,"5.0 out of 5 stars
IPHONE 15 is good upgrade from 12.
","
1. Good display -• Peak brightness is good and good visibility even in broad day light.• Clarity of the picture is good.2. Excellent camera update -• Portrait mode pictures are great.• Resolution of the picture has improved and can see more details.3. Dynamic island -• As a first time experience, it is exiting to see a separated put notch hanging and videos playing around it. Gotta see its uses in long run.4. USB - C• Gives us option to use other android chargers when needed. Great relief for apple users. Don’t have to be extra careful while packing :-P5. Colour - i bought it for my wife and pink colour was perfect.Note: This review is considering my previous phone was iphone 12.
",Apple iPhone 15
51.0,51,5.0 out of 5 stars,"5.0 out of 5 stars
The ultimate phone
","
Nice phone.
",Apple iPhone 15
52.0,52,5.0 out of 5 stars,"5.0 out of 5 stars
Value for money
","
Got it with a good offer on Amazon. I like the phone. Has a battery that lasts a day and photos are good.
",Apple iPhone 15
53.0,53,4.0 out of 5 stars,"4.0 out of 5 stars
It's about the great iPhone 15
","
Everyone know about pros , let's only talk about consBattery : worst than I expect . Many says it is iOS 17 behind poor battery life . Hardly 3-4 he if you travelling and your network changes frequently .. worst than my android devices .Performance : no doubt in performance , it's the best in the industry ,Camera : undoubtably very good in camera dipartment but I hardly take photos 😁iOS : verry smooth and many good things are missing . Call recording , call pick up haptic , smart dial and many more little but verry important feature ..Many youtuber says there is no such use of dynamic island but listen to me it is verry usefull and looking cool tooPrice : obviously it's not value for money but it's far better than 13 and 14 launch price which is same . Although this time iPhone 15 far better than 15 pro
",Apple iPhone 15
54.0,54,4.0 out of 5 stars,"4.0 out of 5 stars
Almost perfect
","
Everything is better than my iPhone 12 except cell reception which is way worse here
",Apple iPhone 15
55.0,55,5.0 out of 5 stars,"5.0 out of 5 stars
iPhone is always best
","
Go for it guys , after 3 months of usage still I feel it
",Apple iPhone 15
56.0,56,5.0 out of 5 stars,"5.0 out of 5 stars
Perfect
","
Excellent performance where is my invoice and other formalities? Warranty is also not available .
",Apple iPhone 15
57.0,57,5.0 out of 5 stars,"5.0 out of 5 stars
Excellent performance
","
All over Average
",Apple iPhone 15
58.0,58,5.0 out of 5 stars,"5.0 out of 5 stars
looking awesome
","
camera quality
",Apple iPhone 15
59.0,59,4.0 out of 5 stars,"4.0 out of 5 stars
Nice
","
Like all other iPhones with few new features.
",Apple iPhone 15
60.0,60,3.0 out of 5 stars,"3.0 out of 5 stars
Not that much good…
","
There are some jitters and lags also have heating issue
",Apple iPhone 15
61.0,61,4.0 out of 5 stars,"4.0 out of 5 stars
Good product
","
Wonderful product with good features. Worth to buy.
",Apple iPhone 15
62.0,62,3.0 out of 5 stars,"3.0 out of 5 stars
Heat
","
Good-Battery is really goodPerformance is very goodAnd generally all okBad-Heating issue while charging. It heats up like anything, it will eventually affect battery health in long term. A big downside.
",Apple iPhone 15
63.0,63,4.0 out of 5 stars,"4.0 out of 5 stars
Good phone But heating issues
","
Hi… I ordered new IPhone and received it yesterday… heating a lot ..while transferring files from old phone
",Apple iPhone 15
64.0,64,4.0 out of 5 stars,"4.0 out of 5 stars
Verdict
","
The iPhone 15 is a solid upgrade with improvements across the board. The design is sleek, the display is gorgeous, and the performance is top-notch. The camera takes stunning photos, and iOS 17 offers some exciting new features. While there are a few minor shortcomings, the overall experience is undeniably impressive.
",Apple iPhone 15
65.0,65,5.0 out of 5 stars,"5.0 out of 5 stars
Perfect
","
Everything’s ok ..
",Apple iPhone 15
66.0,66,5.0 out of 5 stars,"5.0 out of 5 stars
Must buy
","
Awesome Product. Value for money.
",Apple iPhone 15
67.0,67,5.0 out of 5 stars,"5.0 out of 5 stars
Beast
","
Worth !Camera and Decent Battery
",Apple iPhone 15
68.0,68,3.0 out of 5 stars,"3.0 out of 5 stars
Overheat
","
Heats too much that too with normal use
",Apple iPhone 15
69.0,69,5.0 out of 5 stars,"5.0 out of 5 stars
Value for money
","
Very good battery, very good camera, sound quality is also good. Overall performance is excellent.
",Apple iPhone 15
70.0,70,4.0 out of 5 stars,"4.0 out of 5 stars
Good
","
Good
",Apple iPhone 15
71.0,71,5.0 out of 5 stars,"5.0 out of 5 stars
Best iPhone of the year
","
If you don’t like using big sized phone , go for it. One day battery life for above average use. Camera is good. Video is excellent, call reception is excellent, screen is really smooth ( if u have never used 120hz). Gaming is smooth although I won’t recommend for long and heavy gaming as it would drain the battery. Charging is quick. If you use 20WT APPLE power adapter then you would notice heat while charging. Then goes back normal after getting charged above 70%. In hand feel of the phone is really good. Base model itself feels more premium like pro models. Type c is really a good addition as it creates more functionality. Screen is really bright and visible even under direct sunlight. This is by far the best upgrade of base model iPhone in years. GO FOR IT!
",Apple iPhone 15
72.0,72,5.0 out of 5 stars,"5.0 out of 5 stars
I switched from 13 to 15
","
I was using iPhone 13 and switching to 15 was a good choice I guess! The phone have  better camera than 13 as the lens are bigger with more megapixels also the Dynamic Island makes it more fun and engaging and the gaming experience is pretty smooth and amazing as it’s having iPhone 14 Pro Max chipset.
",Apple iPhone 15
73.0,73,5.0 out of 5 stars,"5.0 out of 5 stars
Expensive phone
","
It is literally just a phone with an Apple logo on it. My sister forced me to buy this otherwise I would have bought poco 😂
",Apple iPhone 15
74.0,74,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Working excellent
",Apple iPhone 15
75.0,75,5.0 out of 5 stars,"5.0 out of 5 stars
Best for an average user.
","
Go for this without a doubt instead of the 14 pro or previous ones. The camera is really the better one than all the previous versions. If you’re willing to give up on Always On Display, High Refresh Rates (iOS is optimised and you won’t feel any difference if you’ve never used a phone with high refresh rates.) and a Macro Lens then this is the one. The feel in hand is also amazing, you wouldn’t know unless you’ve held one. Type c is also a game-changer than all the previous versions.
",Apple iPhone 15
76.0,76,5.0 out of 5 stars,"5.0 out of 5 stars
Worth buying
","
Awesome phone with awesome features. Specifically in love with photo and video quality of camera.Battery back up is decent so far used. Let’s see how many years battery lasts with optimal performance.User interface is far better than previous models.Value for money.
",Apple iPhone 15
77.0,77,5.0 out of 5 stars,"5.0 out of 5 stars
Excellent phone
","
Excellent phone
",Apple iPhone 15
78.0,78,5.0 out of 5 stars,"5.0 out of 5 stars
Best and must upgrade over older models
","
Phone is overall a beast specially in terms of battery and camera it has improved a lot, display is also brighter compared to the old ones, a little upgrade in processor too and dynamic island is an add on to it which looks cool and will give you feel of a pro.There is nothing much difference between 60 and 120 hrtz considering the price because 60 hrtz of an iphone is much smoother than a android one.Im using this device from few days and only problem im facing that this phone is heating specially when you are updating to new ios so dont worry it happens when you update to newer ios.im Using 20 watt charger and its performing very well to my phone with little warm feeling which is normal due to fast charging.Dont think too much about battery health because you have spend a lot for this tech so use it without anxiety to its highest capacity.
",Apple iPhone 15
79.0,79,4.0 out of 5 stars,"4.0 out of 5 stars
Not a bad pick it seems
","
I am from Android background. Comparatively , Build quality is good, Camera are superb. Speed is good. Security is designed well..  So far things are working fine for me. Android phones are well cheap, I am still to see those extra edges for double price I payed. Hope, I will.
",Apple iPhone 15
80.0,80,5.0 out of 5 stars,"5.0 out of 5 stars
The most value for money iPhone till date
",,Apple iPhone 15
81.0,81,5.0 out of 5 stars,"5.0 out of 5 stars
Nice
","
A1 product
",Apple iPhone 15
82.0,82,5.0 out of 5 stars,"5.0 out of 5 stars
Best iPhone in this range
","
When I preordered to Amazon I will not sure about how my product get to me in what condition but Amazon did great work and if you have a budget of 80k then you should go for iPhone I will recommend you to purchase it without a blink because You will not get this type of iPhone specification in other iPhone but tbh I will say 60hz hurts to me because in this price you will get 144hz type display but iPhone is lit and the camera quality this time in non pro model is excellent compare to the past year I phone and the chipset A16 bionic is 💥💥 and I am not a gamer but I will say because I will play 2 or 3 games of BGMI in this phone and fps gyroscope handling and battery consumption is excellent and game not render in hot spot place also so if you think buy iPhone go for this
",Apple iPhone 15
83.0,83,4.0 out of 5 stars,"4.0 out of 5 stars
Best camera
",,Apple iPhone 15
84.0,84,5.0 out of 5 stars,"5.0 out of 5 stars
First iPhone
","
Very smooth and fast performance,super camera, but heating while charging and using outside, finishing is very premium
",Apple iPhone 15
85.0,85,5.0 out of 5 stars,"5.0 out of 5 stars
Geniune product
","
There are pros and cons to this model, but i am satisfied.
",Apple iPhone 15
86.0,86,5.0 out of 5 stars,"5.0 out of 5 stars
Amazing Phone
","
It was a pleasure to walk around. The camera is also good.
",Apple iPhone 15
87.0,87,5.0 out of 5 stars,"5.0 out of 5 stars
Great buy
","
Excellent product
",Apple iPhone 15
88.0,88,5.0 out of 5 stars,"5.0 out of 5 stars
Worthy
","
Dianamic island makes this phone special than Iphone 14. price is same as 14 but this island make us feel like pro.Battery life is also good, we can use mobile up to 48 hrs in single charge.
",Apple iPhone 15
